StudentID,TrialID,EEG_Delta_mean,EEG_Delta_var,EEG_Theta_mean,EEG_Theta_var,EEG_Alpha_mean,EEG_Alpha_var,EEG_Beta_mean,EEG_Beta_var,EEG_Gamma_mean,EEG_Gamma_var,EEG_Theta_Alpha,EEG_Beta_Alpha,GSR_mean,GSR_std,GSR_slope,GSR_peaks,Pupil_mean,Pupil_std,GazeX_std,GazeY_std,fixation_count,fixation_duration_mean,fixation_duration_std,fixation_dispersion_mean,saccade_count,saccade_duration_mean,saccade_duration_std,saccade_amplitude_mean,saccade_amplitude_std,saccade_velocity_mean,saccade_velocity_std,TIVA_Engagement_mean,TIVA_Valence_mean,TIVA_Attention_mean,TIVA_Joy_mean,TIVA_Sadness_mean,TIVA_Anger_mean,TIVA_Fear_mean,TIVA_Surprise_mean,TIVA_Neutral_mean,Difficulty_mean,ResponseTime_mean,Label
1,1Item9,0.5004767496994735,-0.20743815349276193,0.9927689274911109,0.16666436807682866,0.9935176314584434,-0.2851760799722244,-0.10289695137660004,-0.6138554600279162,-0.7352415286956583,-0.4599091806199679,0.44610474726523736,-0.36607074206848256,1.2667656539499954,3.0682033215674047,1.2635787092563477,-0.7700694547428267,-0.056984277779737934,-0.021653540336630233,-0.5014280492908565,-0.550813900118238,-0.34220115464130924,0.6082528244252372,0.09083363535519424,0.13494796577535245,-0.47024972935526194,0.4251420442702465,-0.009307562544565804,0.7135566795440851,0.45491999484072865,0.8090022186197204,1.020486421203772,-0.6147921853514128,0.23133198511422742,-0.3298553542623323,-0.04373720179980723,-0.19364259210395648,-0.44116581982428466,-0.4948125393821505,-0.4903961262041091,0.5785597257611819,0.0,-0.49208302596725667,0
1,1Item10,0.6706202368572958,-0.012847549101935574,0.5814630722032914,0.14564727615502465,0.6162872694245825,-0.4437124168740471,0.04057792418974558,-0.14554253578259688,-0.44156738546363716,1.3327502944223442,0.350752467211835,-0.12769392281767533,1.1451890269480642,1.6221759505441176,-1.4068486846708053,0.03361557928165084,-0.06513316804852823,-0.007392305238579432,0.306554271795252,-0.055523937765798434,0.4438114712179929,0.4385946752366881,-0.08553576133053767,0.24025976263514254,0.21189405302792724,0.5647955653341014,0.41769806500595447,1.0275204063181285,0.844750301269167,0.7690037120696288,0.8675033013017981,-0.6147921853514128,0.23133198511422742,-0.45775407698985315,-0.043722068299517164,-0.19369539039047237,-0.44105805414939475,-0.4948210817520276,-0.49031843666928926,0.5785565562024244,0.0,0.32665204014534854,1
1,2spl1,-1.217733534021194,-1.102699686252531,-1.397397764842433,-1.300513021547439,-0.9935550982312018,-1.1859976820795268,-0.3515246244529008,-0.7561083594050511,-0.8259412256448032,-0.1477975740409211,-1.069462391829809,0.4323490458070033,1.310596775352237,3.058948691223621,3.3625144532391618,-0.8516027190641505,-0.2085772787360554,-0.11736514206508548,-0.13832736664945167,0.28160361931697836,-0.4895785219899284,-0.061848191849702215,-0.2774278027870605,0.29585188986434546,-0.527095044553861,0.4056999221895326,-0.07136802163797491,0.42453447942394257,0.6793848493742601,0.3465341357687281,0.47049601489496634,-0.6147921853514128,0.23133198511422742,0.3411370667288271,-0.04375325383620626,-0.19371710417726884,-0.43482954161970866,-0.4945244327737145,-0.49038446281549747,0.578599626374234,0.0,-0.7371550141475305,1
1,2spl2,0.42676203631364096,3.0491579898422385,-0.2762859472265795,0.32093840388461214,-0.23359317884733122,0.9994930860476059,-0.13958207444341203,3.810878588869508,-0.6784633603220582,2.571395469330455,0.11485233034928836,0.1002171033992987,1.3045239193933893,1.1461399725190888,-1.3184999203232466,-0.6419457536664607,0.1267451310196265,0.12747801743456488,0.19406235288231502,-0.5032316303868283,-0.4158898383156188,-0.016078702220352743,-0.35188990851349694,0.07866924801545422,-0.49867238695456145,0.12541423542272878,0.23338783446686762,0.9777256979181153,1.252731982544851,0.957341035666903,1.4075256056132572,-0.6147921853514128,0.23133198511422742,0.17509749555851298,-0.04376494082973523,-0.19362916995729387,-0.4411318894342708,-0.49484280402147546,-0.49062557619232583,0.5785413970085439,0.0,-0.6449602725688042,1
1,2Item1,0.6835839477876255,-0.07425769146778619,0.7827808704692325,-0.6181487710966094,0.7410852976433436,-0.45557410549711547,0.2907985949057184,-0.5218397329750337,-0.6205448205475741,-0.515397344094795,0.44824543221900814,0.03567284585453571,1.3281394211431223,1.6469757279925166,4.033511242622294,-0.9098407650079532,0.27799280643883495,0.2520939617342313,-0.6380875481787585,1.0325097468350957,-0.6860816784547539,0.40599521188754667,0.614232416084373,-0.16631776804487425,-0.6692083325503587,0.5204704377148391,-0.023654100209530772,0.9645319936099966,0.8412551236992086,0.853342425395719,0.5440995479724491,-0.6147921853514128,0.23133198511422742,0.23746029714186684,-0.043772894160334475,-0.1939845880089014,-0.44073849115220026,-0.4947060033220894,-0.4904705281147612,0.5786492296005892,0.0,-0.8625217185842791,1
1,2Item2,1.2935907232420822,-1.3337345358533639,1.5276770330250724,-1.3237274169638604,1.2474854214980104,-1.2261671640374583,0.02424783574099268,-0.3964308655111399,-0.5195583917595942,-0.626279236025568,0.7163834785089113,-0.33804977841988415,1.3615605666450776,1.2794486319155902,7.866189878672575,-0.9564312017629955,0.32280217780542075,0.25222747490174174,-0.887666260415488,0.7215065393213471,-0.833459045803373,0.5246839553745068,0.306114852821897,-0.25428100898589007,-0.7686876341479072,0.7647980413385369,-0.5866727745143036,1.5879520381257348,0.6191040280344096,1.6195465146100751,0.43411134391135586,-0.6147921853514128,0.23133198511422742,0.18285352089924356,-0.04375117856765247,-0.19396662340411017,-0.44024770383220396,-0.4947516233211746,-0.49049759143205235,0.5786110471871878,0.0,-0.967471244712491,1
1,2Item3,1.1272255947646317,-1.2044548534725354,1.1427259553804925,-1.0239141429735947,1.070994442479579,-0.9405404832046136,0.543686715856553,-0.622850198485828,-0.32590914178435915,0.556882418523008,0.5209785050552148,0.10300356585598262,1.3872691249726965,0.11122024091042018,-1.277663436738406,-0.8516027190641505,0.18801442901431176,0.19276563929755172,0.34323922171672544,1.610702853191707,-0.5878301002223412,-0.023991395468305865,-0.2648994674676539,-0.09971485580614164,-0.5839403597524601,0.7470901927537156,0.08534584613312036,1.305421881938486,0.9589305755323158,1.459631855197573,1.2873335196413507,-0.6147921853514128,0.23133198511422742,-0.014299296307999509,-0.0437340084916076,-0.1937313526408117,-0.44063190663647145,-0.4948382800379214,-0.4904128659463851,0.5785450439814116,0.0,-0.7951961581952202,1
1,2Item4,1.720752311395085,-0.576940789512677,1.1474349574443048,-1.093573045033754,1.0022400886190028,-1.0885102640287774,0.4113667261209851,-0.31268693960441685,-0.36269833867082235,-0.22322741140672808,0.5787084248047325,0.02856393377378993,1.3463059686510819,1.2891755798807978,-1.132391597631171,-0.46723161583505257,0.2863096104222673,0.27838241743045183,0.3749971239972842,-0.6122687446622774,-0.14569799817648368,0.36491190157596876,0.21159188457079878,0.06873765926913455,-0.31392511255911437,0.5465190029675087,0.276841355404522,0.8343832073849328,0.9417141225477096,0.8282487754608059,0.7559059672921535,-0.6147921853514128,0.23133198511422742,-0.131508744606144,-0.04373387665829508,-0.19368385065524601,-0.4407910727602387,-0.4948293946189622,-0.4903090769966685,0.578550163913002,0.0,-0.36306239041491867,1
1,2Item5,0.7468181298280226,1.189143935063967,0.9836484251886305,0.8629179414670213,0.9576862436819138,-0.7394974924441734,0.14090179151765075,-0.010962519851948722,-0.48831030384316004,0.02909602464570421,0.46524845705334533,-0.1656987282025271,1.4177473376055172,2.3350629347743883,2.2980696000831236,-0.7817170639315872,0.3968872871819955,0.3224470350937505,0.05657478415518714,-0.38737050604196144,-0.4650156274318252,0.5198008465147593,0.39489578833895456,0.2807395121852407,-0.5413063733535108,0.2996499119774336,-0.3289072389950661,0.6622767435055267,0.9376799732713461,0.8330301251532561,1.035004817062396,-0.6147921853514128,0.23133198511422742,-0.16839047657231754,-0.04376316615583743,-0.19370230952951928,-0.44066091273511654,-0.49479057036492513,-0.4904459867705428,0.5785716902390635,0.0,-0.6511035629781912,1
1,2Item6,0.8005629672716743,0.022341129382046996,0.7783773366755088,0.10571973598318736,0.7815905727990643,0.23819845152151511,0.11551718517744122,-0.20790893746801364,-0.5446386692520508,-0.23444158298380835,0.4112735665644879,-0.12536244308577882,1.3782130640502357,1.58226090368724,-0.9828745352742512,-0.327460305569926,0.17677326927432993,0.15617297243062717,0.7555480125914671,0.23070333726635578,-0.07200931450217413,0.2855266506912071,0.19307056930001135,0.461211545888929,-0.24286846856086552,0.6329022764525448,-0.10413485115354236,1.1548346201148059,0.8201369598059333,1.1753116342093493,1.20656690855209,-0.6147921853514128,0.23133198511422742,-0.05910473711322901,-0.04375558363321439,-0.1937230706128402,-0.4408119499745909,-0.49482581290077843,-0.49053580534217683,0.5785536908913435,0.0,-0.3063941237131678,0
1,2Item7,0.9114421174348477,0.3220769729813547,0.88235957035038,0.11861013713074946,0.31712347021375686,0.05201767975146851,0.19150091198643496,0.8768699612411852,-0.3671104613575046,1.1338873574960853,0.9593078850345103,0.1426845520198652,1.3793686485051877,3.6601254919026815,0.4339869133159147,0.7907101765510862,0.1866357242773923,0.18541130903445888,0.5118594931630155,-0.4159692730864037,1.2052612025191918,1.4289295657423986,1.1031669463032654,0.5570938020533911,0.5955999306184712,0.5473751362274911,0.49964574509639387,0.885435037234263,1.0026058951630754,0.7272742761675085,1.0913931302273594,-0.6145586640223628,0.23133198511422742,-0.4546792068451349,-0.04375495036174057,-0.1937030052965329,-0.4359553283413899,-0.4946895380740249,-0.487328704619773,0.5751241518475978,0.0,1.3233043516285872,0
1,2Item8,0.5221720242959642,0.15178880317347626,0.559118488251289,-0.6408322578197216,1.0376514919697064,-0.7836854900514073,0.09015827894919916,-0.4484557698886105,-0.690432222339592,-0.06858799233236096,0.02668231980867187,-0.23026885357964347,1.4147425944096197,1.382577070372485,-0.2639988354604222,-0.6535933628552213,0.10751794360009063,0.147373399142763,0.43563072344277476,0.9877254621001668,-0.4895785219899284,0.7739102351514568,0.3719524399232517,0.23061342884676858,-0.5128837157542112,0.19131311843303797,-0.22667174490802106,0.36611927661768984,0.708295836152536,0.46023953622641545,0.5439803472188194,-0.6147921853514128,0.23133198511422742,-0.6056270367724946,-0.04372118614041942,-0.1937556710833945,-0.43886348083711574,-0.4947400353725313,-0.4889520877239249,0.5785809400642293,0.0,-0.5766783020337971,1
1,2Item9,0.3561521407841113,-0.09498744151983257,0.5765967864507647,-0.5115348558257382,0.5367957831610698,0.12283239356987359,0.1648450273943336,0.05509665951486587,-0.41575935363831584,0.41059309452797194,0.4125930738163182,0.013904704215392435,1.3970702824263492,1.5619587617509718,-0.13752406076637366,-0.012974857473391338,0.11601505035593962,0.09994312227361886,0.7482587565207987,-1.533681315478938,0.29643410386937374,0.6088662919849044,0.3906028215251793,0.21235953807540878,0.09820342263072905,0.20023275237976207,-0.07019167887010005,0.4651290418716674,0.5037626958636456,0.7402023914802028,0.9546470969210182,-0.6147921853514128,0.23133198511422742,-0.36467264134019167,-0.04371173574434661,-0.19371105783836556,-0.43959797521416916,-0.4947944024357568,-0.4900468797140996,0.5785528540343323,0.0,0.18632181920525048,0
1,2Item10,0.3729923808570603,0.33188871345958526,0.4359664900335929,-0.21733297126147594,0.8071238841998377,-0.4124176060529976,0.3360595672632413,1.0055010406100273,-0.17636782342413382,4.935366042716234,0.06463402402345199,0.045848230012392716,1.5830557155794098,6.074012289095416,4.335818342207717,-0.5604124893451369,0.2128990653774545,0.17807520283988032,0.8809602187449547,-0.8129970872094563,-0.07200931450217413,1.2255231020706077,0.8586030769985226,0.10933458835754416,-0.22865713976121577,0.5244194505847686,0.23063584569753137,0.7543485127478455,0.9553975137658357,0.5546308525410949,0.6893158961705815,-0.6147921853514128,0.23133198511422742,0.022146085651365697,-0.04375282390548671,-0.1938270435685302,-0.4404148104663053,-0.49479950491026836,-0.4903950261599215,0.5785704342267981,0.0,-0.12249328572109672,1
1,3spl1,-0.8529072628695217,-1.068224780885028,-0.7896716957960771,-1.034079050161939,-0.2017381566069386,-1.183489998718521,-0.3582415275688839,-0.394864203150454,-0.7175427642887154,-0.24160394048933734,-0.6231601120509965,-0.17718734561067684,1.5295238599774483,1.6556485132253713,5.45036642438681,-0.8516027190641505,-0.09936189744415193,-0.03566261267829232,-0.1745657543124777,0.5894724328682396,-0.8825848349195794,0.6496335699661737,0.05492950170708936,1.2087103500714067,-0.7260536477489579,1.1277725597760495,0.7824978672807967,2.0176315497280686,0.9268180066656021,1.7713702603592434,0.9954020521035902,-0.6147921853514128,0.23133198511422742,0.04284484021895773,-0.043767275237220855,-0.19341836752424796,-0.4401715029740721,-0.4947742554239061,-0.4904309797804931,0.5785529771241062,0.0,-0.946777991990759,1
1,3spl2,-0.6234779955015862,-1.2311015857575964,-0.27824296675481125,-1.3350072553216876,-0.2927043813193635,-1.2406299915266756,-0.5385898539521957,-0.5459728119892683,-0.8095481430383363,-0.6890639083154838,0.17426202966544932,-0.35199789047050256,1.5327441870155798,0.30565806097270204,-3.8661234069318757,-1.0496120752730798,0.09077818488560592,0.09775595913563927,-0.34992926004297126,0.3297952541491477,-0.8825848349195794,0.476000832150336,-0.22139567141791106,0.016830538250225766,-0.7971102917472067,0.6208181960293498,-0.19097738239492593,1.3754486953776135,1.0566048605594942,1.2682096672320087,0.5000607894275532,-0.6147921853514128,0.23133198511422742,0.2442287463859163,-0.04376032016372105,-0.1935514296536498,-0.4411659992397179,-0.4948301823785886,-0.49060604725334006,0.5785487494258555,0.0,-0.9873086833009743,1
1,3Item15,0.24836707406629177,3.1830033361402608,0.2512825905923962,1.5319042682075432,0.1384607876961834,1.2357307848225674,-0.24040296209346668,1.5401027696951022,-0.7401370701873472,-0.4621204821667093,0.4188887289759586,-0.20213336669277568,1.4844135184630938,0.5379567936366458,-1.9360351545488566,-0.8516027190641505,0.24087635246794123,0.20056772956319532,-0.2641442616209791,0.18350427529040325,-0.4158898383156188,0.38808216162143333,0.34610161395119,-0.04785996024598577,-0.4844610581549117,0.43540687962556357,0.26062148446418076,1.121702438688949,0.8104069825753035,1.2357497321049558,0.8835524843397702,-0.6147921853514128,0.23133198511422742,0.22276184665349735,-0.043757185205423696,-0.1934856187211855,-0.4411663547948365,-0.49481565876906625,-0.49053071719844266,0.5785528883854768,0.0,-0.60220547147894,0
1,3Item2,1.2122394292567806,-0.8153261724336395,1.0939345062333194,-0.9982452044572641,1.1563106676248351,-0.9828552040877836,0.26314889194155616,-0.5148660938480385,-0.5193133862749695,-0.4488590895380252,0.4153561883237395,-0.13730643747423912,1.453487429732131,1.0010154169308623,6.400921436608254,-1.0263168568955587,0.1614825504702752,0.19288691110044182,0.10721761900472032,1.507227841537653,-0.833459045803373,0.4174555731285475,0.1842967402809214,0.15143875004985718,-0.7828989629475569,0.2768675164495331,-1.1352816296522967,0.699856321632784,-0.7335987977499498,1.6048118998489753,0.9884250818101398,-0.6147921853514128,0.23133198511422742,0.2571826007617146,-0.04375795952367191,-0.1935659592292128,-0.44059414954485104,-0.4947918915663752,-0.49059286179511147,0.5785620824791319,0.0,-0.971083365113899,1
1,3Item5,1.079291165061708,-0.0696731081520686,0.987745477893977,-0.39731486444198694,0.9402422227831558,-0.6514481623133204,0.020875410411050857,-0.535769505354337,-0.5749020422774048,-0.5746037094206241,0.48253612952546093,-0.25424142553412205,1.50638843226672,0.20225331034906546,-3.534387615182266,-0.991374029329277,0.2286197441817933,0.2052809522336356,-1.4481491020725883,-0.049348498815364725,-0.833459045803373,0.1602317602564643,-0.19638420419611213,-0.12290053053034353,-0.7686876341479072,0.6739351064305508,-0.5151897647133321,0.8663062654984373,-0.34666238056401016,1.2565727235580064,-0.14647307004963578,-0.6147921853514128,0.23133198511422742,0.1354090062073483,-0.04372483401521936,-0.19364958456783218,-0.44078492256575796,-0.494811742720089,-0.4905787796574311,0.5785610504102889,0.0,-0.948635572942403,1
1,3Item12,1.3797302102477758,-0.8688903993707074,1.2558426729664092,-0.5449795130756215,1.120488617696833,-0.5394443618972892,0.16415701978221614,-0.3265507494057008,-0.7108040587324546,0.26403663249631704,0.5822020496457061,-0.19964289030257004,1.54766898882564,2.076959532140697,0.927331693052523,-0.5371172709676159,0.2741279786970547,0.2187984720151653,-0.2756846040323746,-1.695747148109506,-0.4650156274318252,0.4627420280570319,0.025765859655244857,0.08074916757409674,-0.5555177021531605,0.8686788228657147,0.06542520093274479,1.437981190180227,0.7903090079873715,1.1847505214197322,0.4977561874148353,-0.6147921853514128,0.23133198511422742,0.25272497193866217,-0.04378066114801708,-0.19365446505244016,-0.4408331928979839,-0.494780867339155,-0.4905868052061061,0.5785787718065692,0.0,-0.6103673928406939,1
1,3Item6,1.2424245146985344,-1.2862484152458036,1.3617830253417853,-1.115675859651715,1.3427859247092135,-0.8953322804585249,0.281919048176826,-0.7192830350643937,-0.5315475253048753,-0.49035363639426693,0.5079498816094223,-0.1808433929955323,1.509545045101318,0.004849682386416276,2.3354009075618825,-1.0729072936506008,0.1386193458826599,0.19570685379712355,-0.16622977015313378,0.08315743079825716,-0.7352074675709603,-0.33838423803419176,-0.572589493472386,-0.2445040035157475,-0.711842318949308,0.06610679811013555,-0.6890364481406199,0.45631576731083645,-0.24423394591290856,1.0951942772736336,0.26604686755769313,-0.6147921853514128,0.23133198511422742,0.30461427382226264,-0.04377087345496977,-0.1938227952610905,-0.4407402518723422,-0.49470332566862624,-0.4904794722410912,0.5786403557376407,0.0,-0.9230718434005137,1
1,3Item8,0.8968330463379163,0.129136045577231,0.6652482537700245,-0.15079637372390328,0.9634852498281351,-0.32350076620023976,0.1923708420404961,-0.08524674758821177,-0.3866846701394992,0.6407321354984544,0.17099172650503758,-0.12743236142657782,1.5442090475232317,1.596555018565695,-1.7690387317254315,-0.5604124893451369,0.23537207877965202,0.20377970625072486,-0.13574768754750124,-0.9132423417684753,-0.1702608927345869,0.7546852705688403,0.9299217614600332,0.04978191513920996,-0.31392511255911437,0.3793669625543596,0.35302420086943564,0.4648585417758982,0.7113423984448822,0.48244041325234654,0.3258424315374617,-0.6147921853514128,0.23133198511422742,0.23845955733529348,-0.043763108506097555,-0.19361796564987524,-0.4407819416846078,-0.4947935627515564,-0.4906060026018331,0.5785682073736669,0.0,-0.3446976483812118,1
